issue_key,file_path,file,rule,impact_severity,impact_quality,type,message,line,effort,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,sqale_index,lines,reliability_rating,security_rating,commit_count,unique_authors,churn,days_since_modified,satd_count,satd_text
AZ4HYT3EUdMD1-xUpoaK,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,163.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaT,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S4274,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this assert with a proper check.,164.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaU,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S4274,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this assert with a proper check.,172.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaL,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,201.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaM,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,225.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaN,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,235.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaO,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,241.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaP,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S1141,MEDIUM,MAINTAINABILITY,CODE_SMELL,Extract this nested try block into a separate method.,468.0,20min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaQ,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S1141,MEDIUM,MAINTAINABILITY,CODE_SMELL,Extract this nested try block into a separate method.,471.0,20min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaR,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S1141,MEDIUM,MAINTAINABILITY,CODE_SMELL,Extract this nested try block into a separate method.,473.0,20min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT3EUdMD1-xUpoaZ,hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/PersistenceXmlParser.java,PersistenceXmlParser.java,java:S1117,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Rename ""documentBuilderFactory"" which hides the field declared at line 530.",540.0,5min,0.0,1.0,19.0,20.0,80.0,101.0,172.0,578.0,A,E,0,0,0,0,,
AZ4HYT2sUdMD1-xUpoZk,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,34.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZl,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,50.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZm,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,67.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZn,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,76.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZo,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,83.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZp,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,94.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZq,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,101.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZr,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,107.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZs,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,114.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT2sUdMD1-xUpoZt,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/Bootstrap.java,Bootstrap.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,125.0,5min,0.0,0.0,10.0,10.0,11.0,0.0,50.0,130.0,A,A,2,2,32,116,,
AZ4HYT20UdMD1-xUpoZu,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/JpaSettings.java,JpaSettings.java,java:S1118,MEDIUM,MAINTAINABILITY,CODE_SMELL,Add a private constructor to hide the implicit public one.,20.0,5min,0.0,0.0,3.0,3.0,0.0,0.0,25.0,50.0,A,A,0,0,0,0,,
AZ4HYT2qUdMD1-xUpoZh,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/ProviderChecker.java,ProviderChecker.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,40.0,5min,0.0,0.0,3.0,3.0,15.0,9.0,15.0,125.0,A,A,4,2,61,100,,
AZ4HYT2qUdMD1-xUpoZi,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/ProviderChecker.java,ProviderChecker.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,71.0,5min,0.0,0.0,3.0,3.0,15.0,9.0,15.0,125.0,A,A,4,2,61,100,,
AZ4HYT2qUdMD1-xUpoZj,hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/ProviderChecker.java,ProviderChecker.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,95.0,5min,0.0,0.0,3.0,3.0,15.0,9.0,15.0,125.0,A,A,4,2,61,100,,
AZ4HYT2VUdMD1-xUpoZK,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackDefinitionResolverLegacyImpl.java,CallbackDefinitionResolverLegacyImpl.java,java:S1118,MEDIUM,MAINTAINABILITY,CODE_SMELL,Add a private constructor to hide the implicit public one.,40.0,5min,0.0,0.0,9.0,9.0,46.0,129.0,159.0,273.0,A,A,0,0,0,0,,
AZ4HYT2VUdMD1-xUpoZF,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackDefinitionResolverLegacyImpl.java,CallbackDefinitionResolverLegacyImpl.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,65.0,20min,0.0,0.0,9.0,9.0,46.0,129.0,159.0,273.0,A,A,0,0,0,0,,
AZ4HYT2VUdMD1-xUpoZG,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackDefinitionResolverLegacyImpl.java,CallbackDefinitionResolverLegacyImpl.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,196.0,20min,0.0,0.0,9.0,9.0,46.0,129.0,159.0,273.0,A,A,0,0,0,0,,
AZ4HYT2kUdMD1-xUpoZW,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,30.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZX,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,31.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZY,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,32.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZZ,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,33.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZa,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,34.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZb,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,35.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZc,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,36.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZd,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,55.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZe,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,66.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2kUdMD1-xUpoZf,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbackRegistryImpl.java,CallbackRegistryImpl.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,132.0,5min,0.0,0.0,10.0,10.0,41.0,28.0,50.0,227.0,A,A,2,2,306,123,,
AZ4HYT2gUdMD1-xUpoZV,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/CallbacksFactory.java,CallbacksFactory.java,java:S1118,MEDIUM,MAINTAINABILITY,CODE_SMELL,Add a private constructor to hide the implicit public one.,31.0,5min,0.0,0.0,2.0,2.0,12.0,14.0,25.0,94.0,A,A,2,2,101,123,,
AZ4HYT2bUdMD1-xUpoZQ,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/EmbeddableCallback.java,EmbeddableCallback.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,66.0,20min,0.0,0.0,2.0,2.0,6.0,6.0,40.0,74.0,A,A,1,1,97,123,,
AZ4HYT2bUdMD1-xUpoZR,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/EmbeddableCallback.java,EmbeddableCallback.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,70.0,20min,0.0,0.0,2.0,2.0,6.0,6.0,40.0,74.0,A,A,1,1,97,123,,
AZ4HYT2dUdMD1-xUpoZS,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/EntityCallback.java,EntityCallback.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,59.0,20min,0.0,0.0,2.0,2.0,5.0,5.0,40.0,67.0,A,A,1,1,41,123,,
AZ4HYT2dUdMD1-xUpoZT,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/EntityCallback.java,EntityCallback.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,63.0,20min,0.0,0.0,2.0,2.0,5.0,5.0,40.0,67.0,A,A,1,1,41,123,,
AZ4HYT2YUdMD1-xUpoZO,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/ListenerCallback.java,ListenerCallback.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,64.0,20min,0.0,0.0,2.0,2.0,5.0,6.0,40.0,75.0,A,A,1,1,29,123,,
AZ4HYT2YUdMD1-xUpoZP,hibernate-core/src/main/java/org/hibernate/jpa/event/internal/ListenerCallback.java,ListenerCallback.java,java:S112,MEDIUM,MAINTAINABILITY,CODE_SMELL,Define and throw a dedicated exception instead of using a generic one.,71.0,20min,0.0,0.0,2.0,2.0,5.0,6.0,40.0,75.0,A,A,1,1,29,123,,
AZ4HYT2HUdMD1-xUpoZE,hibernate-core/src/main/java/org/hibernate/jpa/internal/HintsCollector.java,HintsCollector.java,java:S1118,MEDIUM,MAINTAINABILITY,CODE_SMELL,Add a private constructor to hide the implicit public one.,24.0,5min,0.0,0.0,2.0,2.0,6.0,7.0,25.0,65.0,A,A,1,1,34,242,,
AZ4HYT2EUdMD1-xUpoZA,hibernate-core/src/main/java/org/hibernate/jpa/internal/LegacySpecHelper.java,LegacySpecHelper.java,java:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,37.0,5min,0.0,0.0,3.0,3.0,15.0,12.0,15.0,81.0,A,A,0,0,0,0,,
AZ4HYT2EUdMD1-xUpoZB,hibernate-core/src/main/java/org/hibernate/jpa/internal/LegacySpecHelper.java,LegacySpecHelper.java,java:S1066,MEDIUM,MAINTAINABILITY,CODE_SMELL,Merge this if statement with the enclosing one.,44.0,5min,0.0,0.0,3.0,3.0,15.0,12.0,15.0,81.0,A,A,0,0,0,0,,
AZ4HYT1nUdMD1-xUpoYz,hibernate-core/src/main/java/org/hibernate/jpa/internal/util/ConfigurationHelper.java,ConfigurationHelper.java,java:S1118,MEDIUM,MAINTAINABILITY,CODE_SMELL,Add a private constructor to hide the implicit public one.,22.0,5min,0.0,0.0,3.0,3.0,21.0,17.0,15.0,103.0,A,A,4,2,59,13,,
AZ4HYT1nUdMD1-xUpoYy,hibernate-core/src/main/java/org/hibernate/jpa/internal/util/ConfigurationHelper.java,ConfigurationHelper.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,24.0,5min,0.0,0.0,3.0,3.0,21.0,17.0,15.0,103.0,A,A,4,2,59,13,,
AZ4HYT15UdMD1-xUpoY8,hibernate-core/src/main/java/org/hibernate/jpa/internal/util/FlushModeTypeHelper.java,FlushModeTypeHelper.java,java:S108,MEDIUM,MAINTAINABILITY,CODE_SMELL,Either remove or fill this block of code.,94.0,5min,0.0,0.0,1.0,1.0,16.0,13.0,5.0,100.0,A,A,6,2,137,13,,
AZ4HYT10UdMD1-xUpoY5,hibernate-core/src/main/java/org/hibernate/jpa/internal/util/LogHelper.java,LogHelper.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,94.0,5min,0.0,0.0,3.0,3.0,11.0,13.0,23.0,105.0,A,A,5,1,168,238,,
AZ4HYT1uUdMD1-xUpoY1,hibernate-core/src/main/java/org/hibernate/jpa/internal/util/PersistenceUtilHelper.java,PersistenceUtilHelper.java,java:S1141,MEDIUM,MAINTAINABILITY,CODE_SMELL,Extract this nested try block into a separate method.,388.0,20min,0.0,0.0,4.0,4.0,53.0,62.0,70.0,441.0,A,A,0,0,0,0,3.0,Central delegate for handling calls from:<ul> | Is the given attribute (by name) loaded?  This form must take care to not access the attribute (trigger | Is the given attribute (by name) loaded?  This form must take care to not access the attribute (trigger
AZ4HYT1TUdMD1-xUpoYr,hibernate-core/src/main/java/org/hibernate/jpa/spi/NativeQueryConstructorTransformer.java,NativeQueryConstructorTransformer.java,java:S3011,MEDIUM,MAINTAINABILITY,CODE_SMELL,This accessibility update should be removed.,39.0,30min,0.0,0.0,1.0,1.0,8.0,16.0,30.0,75.0,A,A,4,2,141,36,,
AZ4HYV8TUdMD1-xUpqOc,hibernate-core/src/main/java/org/hibernate/loader/BatchFetchStyle.java,BatchFetchStyle.java,java:S108,MEDIUM,MAINTAINABILITY,CODE_SMELL,Either remove or fill this block of code.,73.0,5min,0.0,0.0,2.0,2.0,5.0,4.0,15.0,81.0,A,A,0,0,0,0,,
AZ4HYV8JUdMD1-xUpqOX,hibernate-core/src/main/java/org/hibernate/loader/MultipleBagFetchException.java,MultipleBagFetchException.java,java:S3740,MEDIUM,MAINTAINABILITY,CODE_SMELL,Provide the parametrized type for this generic.,19.0,5min,0.0,0.0,1.0,1.0,2.0,0.0,5.0,35.0,A,A,0,0,0,0,,
AZ4HYV8OUdMD1-xUpqOZ,hibernate-core/src/main/java/org/hibernate/loader/PropertyPath.java,PropertyPath.java,java:S4144,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Update this method so that its implementation is not identical to ""getLocalName"" on line 74.",78.0,15min,0.0,0.0,2.0,2.0,15.0,12.0,25.0,95.0,A,A,0,0,0,0,,
AZ4HYV6PUdMD1-xUpqNC,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractCollectionBatchLoader.java,AbstractCollectionBatchLoader.java,java:S5993,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Change the visibility of this constructor to ""protected"".",42.0,2min,0.0,0.0,1.0,1.0,18.0,8.0,2.0,160.0,A,A,6,2,112,25,,
AZ4HYV6WUdMD1-xUpqNG,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractEntityBatchLoader.java,AbstractEntityBatchLoader.java,java:S5993,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Change the visibility of this constructor to ""protected"".",27.0,2min,0.0,0.0,1.0,1.0,10.0,7.0,2.0,104.0,A,A,4,1,46,216,,
AZ4HYV6tUdMD1-xUpqNp,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractMultiIdEntityLoader.java,AbstractMultiIdEntityLoader.java,java:S5993,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Change the visibility of this constructor to ""protected"".",28.0,2min,0.0,0.0,2.0,2.0,7.0,2.0,7.0,67.0,A,A,10,3,266,25,1.0,"(actually, we could probably even break on the first null)"
AZ4HYV6tUdMD1-xUpqNq,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractMultiIdEntityLoader.java,AbstractMultiIdEntityLoader.java,java:S4274,MEDIUM,MAINTAINABILITY,CODE_SMELL,Replace this assert with a proper check.,53.0,5min,0.0,0.0,2.0,2.0,7.0,2.0,7.0,67.0,A,A,10,3,266,25,1.0,"(actually, we could probably even break on the first null)"
AZ4HYV7CUdMD1-xUpqNz,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractNaturalIdLoader.java,AbstractNaturalIdLoader.java,java:S5993,MEDIUM,MAINTAINABILITY,CODE_SMELL,"Change the visibility of this constructor to ""protected"".",69.0,2min,0.0,0.0,14.0,14.0,34.0,14.0,41.0,414.0,A,A,9,3,526,66,2.0,todo (6.0) : account for nullable attributes that are part of the natural-id (is-null-or-equals) | todo (6.0) : cache the SQL AST and JdbcParameter list
AZ4HYV7CUdMD1-xUpqN2,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractNaturalIdLoader.java,AbstractNaturalIdLoader.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,156.0,5min,0.0,0.0,14.0,14.0,34.0,14.0,41.0,414.0,A,A,9,3,526,66,2.0,todo (6.0) : account for nullable attributes that are part of the natural-id (is-null-or-equals) | todo (6.0) : cache the SQL AST and JdbcParameter list
AZ4HYV7CUdMD1-xUpqN3,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractNaturalIdLoader.java,AbstractNaturalIdLoader.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,163.0,5min,0.0,0.0,14.0,14.0,34.0,14.0,41.0,414.0,A,A,9,3,526,66,2.0,todo (6.0) : account for nullable attributes that are part of the natural-id (is-null-or-equals) | todo (6.0) : cache the SQL AST and JdbcParameter list
AZ4HYV7CUdMD1-xUpqN8,hibernate-core/src/main/java/org/hibernate/loader/ast/internal/AbstractNaturalIdLoader.java,AbstractNaturalIdLoader.java,java:S125,MEDIUM,MAINTAINABILITY,CODE_SMELL,This block of commented-out lines of code should be removed.,308.0,5min,0.0,0.0,14.0,14.0,34.0,14.0,41.0,414.0,A,A,9,3,526,66,2.0,todo (6.0) : account for nullable attributes that are part of the natural-id (is-null-or-equals) | todo (6.0) : cache the SQL AST and JdbcParameter list
